Day,Month,Year,TimeOpen,Open,High,Low,Close,H2,HLC3,OHLC4
27,10,2017,1509076800000,5904.99,5924.96,5818.06,5842.24,5871.51,5861.753333333334,5872.5625
27,10,2017,1509084000000,5842.01,5878.93,5770.23,5874.49,5824.58,5841.216666666667,5841.414999999999
27,10,2017,1509091200000,5874.43,5928.97,5840.01,5888.99,5884.49,5885.990000000001,5883.1
27,10,2017,1509098400000,5888.96,5928.97,5808.03,5843.18,5868.5,5860.06,5867.285
27,10,2017,1509105600000,5843.03,5843.04,5711.22,5740.01,5777.13,5764.756666666667,5784.325000000001
27,10,2017,1509112800000,5741.01,5800.85,5730.0,5771.01,5765.425,5767.286666666667,5760.717500000001
27,10,2017,1509120000000,5771.01,5812.03,5730.0,5754.97,5771.014999999999,5765.666666666667,5767.0025000000005
27,10,2017,1509127200000,5730.0,5789.61,5649.24,5740.0,5719.424999999999,5726.283333333333,5727.2125
27,10,2017,1509134400000,5787.97,5788.86,5715.2,5769.6,5752.03,5757.886666666666,5765.407499999999
27,10,2017,1509141600000,5758.93,5789.45,5722.34,5768.83,5755.895,5760.206666666668,5759.887500000001
27,10,2017,1509148800000,5768.79,5850.02,5768.79,5819.91,5809.405000000001,5812.906666666667,5801.8775000000005
27,10,2017,1509156000000,5819.68,5819.72,5726.87,5726.92,5773.295,5757.836666666667,5773.297500000001
28,10,2017,1509163200000,5726.93,5799.96,5726.91,5789.58,5763.435,5772.149999999999,5760.844999999999
28,10,2017,1509170400000,5777.0,5799.63,5760.01,5781.01,5779.82,5780.216666666667,5779.4125
28,10,2017,1509177600000,5781.02,5790.1,5742.0,5767.94,5766.05,5766.68,5770.265
28,10,2017,1509184800000,5767.87,5767.87,5677.02,5680.28,5722.445,5708.389999999999,5723.26
28,10,2017,1509192000000,5680.27,5718.16,5630.03,5712.97,5674.094999999999,5687.053333333333,5685.3575
28,10,2017,1509199200000,5712.98,5718.01,5650.0,5669.97,5684.005,5679.326666666667,5687.74
28,10,2017,1509206400000,5669.97,5708.98,5665.01,5700.37,5686.995,5691.453333333334,5686.0825
28,10,2017,1509213600000,5700.39,5733.03,5690.03,5726.02,5711.53,5716.360000000001,5712.3675
28,10,2017,1509220800000,5726.02,5733.03,5690.03,5701.17,5711.53,5708.076666666667,5712.5625
28,10,2017,1509228000000,5701.55,5733.02,5680.01,5719.64,5706.515,5710.89,5708.555
28,10,2017,1509235200000,5709.98,5719.65,5666.11,5670.42,5692.879999999999,5685.393333333333,5691.539999999999
28,10,2017,1509242400000,5671.23,5719.65,5648.01,5715.01,5683.83,5694.223333333332,5688.475
29,10,2017,1509249600000,5715.0,5766.99,5705.02,5747.93,5736.005,5739.9800000000005,5733.735000000001
29,10,2017,1509256800000,5735.04,5815.84,5725.03,5799.99,5770.435,5780.286666666667,5768.975
29,10,2017,1509264000000,5790.11,5800.0,5741.09,5755.18,5770.545,5765.423333333333,5771.595
29,10,2017,1509271200000,5755.0,5800.0,5755.0,5784.97,5777.5,5779.990000000001,5773.7425
29,10,2017,1509278400000,5784.99,5795.0,5730.0,5790.0,5762.5,5771.666666666667,5774.9975
29,10,2017,1509285600000,5790.0,5988.0,5789.95,5949.01,5888.975,5908.986666666667,5879.24
29,10,2017,1509292800000,5949.01,5970.0,5889.85,5925.0,5929.925,5928.283333333333,5933.465
29,10,2017,1509300000000,5943.14,6085.0,5921.32,6085.0,6003.16,6030.44,6008.615
29,10,2017,1509307200000,6085.0,6189.88,6034.06,6132.59,6111.97,6118.843333333333,6110.382500000001
29,10,2017,1509314400000,6132.85,6189.87,6100.02,6169.98,6144.945,6153.29,6148.18
29,10,2017,1509321600000,6133.01,6145.92,6075.5,6144.0,6110.71,6121.806666666666,6124.6075
29,10,2017,1509328800000,6142.89,6159.99,6095.07,6155.88,6127.53,6136.98,6138.4575
30,10,2017,1509336000000,6154.99,6172.0,6123.99,6137.99,6147.995,6144.66,6147.2425
30,10,2017,1509343200000,6137.99,6160.0,6096.08,6116.19,6128.04,6124.09,6127.565
30,10,2017,1509350400000,6123.3,6180.02,6116.18,6150.06,6148.1,6148.753333333334,6142.39
30,10,2017,1509357600000,6150.06,6248.68,6150.01,6181.98,6199.345,6193.556666666666,6182.6825
30,10,2017,1509364800000,6179.92,6198.98,6130.12,6161.1,6164.549999999999,6163.399999999999,6167.530000000001
30,10,2017,1509372000000,6161.1,6179.7,6030.0,6070.98,6104.85,6093.56,6110.445
30,10,2017,1509379200000,6071.95,6109.95,6055.56,6099.0,6082.755,6088.170000000001,6084.115
30,10,2017,1509386400000,6090.02,6146.86,6062.13,6111.58,6104.495,6106.856666666667,6102.647500000001
30,10,2017,1509393600000,6111.38,6124.44,6088.88,6104.88,6106.66,6106.066666666667,6107.395
30,10,2017,1509400800000,6104.66,6135.04,6093.82,6120.5,6114.43,6116.453333333334,6113.505
30,10,2017,1509408000000,6120.52,6172.18,6120.52,6146.06,6146.35,6146.253333333334,6139.820000000001
30,10,2017,1509415200000,6150.0,6170.02,6126.03,6139.88,6148.025,6145.31,6146.4825
31,10,2017,1509422400000,6139.88,6172.0,6129.01,6158.01,6150.505,6153.006666666667,6149.725
31,10,2017,1509429600000,6158.02,6172.18,6100.0,6117.94,6136.09,6130.04,6137.035
31,10,2017,1509436800000,6117.94,6168.0,6100.04,6160.02,6134.02,6142.686666666667,6136.5
31,10,2017,1509444000000,6168.0,6223.33,6154.97,6223.33,6189.15,6200.543333333332,6192.407499999999
31,10,2017,1509451200000,6223.41,6330.0,6201.01,6329.04,6265.505,6286.683333333333,6270.865
31,10,2017,1509458400000,6334.03,6420.0,6300.03,6371.28,6360.014999999999,6363.77,6356.334999999999
31,10,2017,1509465600000,6371.28,6398.88,6325.52,6369.02,6362.200000000001,6364.473333333334,6366.175
31,10,2017,1509472800000,6369.02,6369.03,6319.69,6329.98,6344.36,6339.566666666666,6346.929999999999
31,10,2017,1509480000000,6329.98,6399.93,6322.31,6391.8,6361.120000000001,6371.346666666667,6361.005
31,10,2017,1509487200000,6391.93,6498.01,6362.13,6463.0,6430.07,6441.046666666666,6428.7675
31,10,2017,1509494400000,6463.0,6463.07,6375.05,6429.94,6419.06,6422.686666666666,6432.764999999999
31,10,2017,1509501600000,6429.88,6473.88,6418.0,6458.88,6445.9400000000005,6450.253333333334,6445.160000000001
1,11,2017,1509508800000,6439.05,6458.38,6338.02,6423.01,6398.200000000001,6406.470000000001,6414.615
1,11,2017,1509516000000,6422.8,6431.86,6386.01,6415.0,6408.935,6410.956666666666,6413.9175
1,11,2017,1509523200000,6414.99,6580.0,6410.01,6554.85,6495.005,6514.953333333334,6489.9625
1,11,2017,1509530400000,6554.85,6645.32,6510.05,6614.97,6577.685,6590.113333333334,6581.297500000001
1,11,2017,1509537600000,6613.92,6613.93,6455.0,6515.0,6534.465,6527.9766666666665,6549.4625
1,11,2017,1509544800000,6515.02,6600.0,6515.0,6596.99,6557.5,6570.663333333333,6556.7525000000005
1,11,2017,1509552000000,6559.9,6644.8,6559.9,6629.96,6602.35,6611.553333333333,6598.639999999999
1,11,2017,1509559200000,6625.02,6629.97,6570.88,6622.99,6600.425,6607.946666666667,6612.215
1,11,2017,1509566400000,6622.98,6623.0,6561.04,6608.01,6592.02,6597.350000000001,6603.7575
1,11,2017,1509573600000,6614.99,6774.67,6600.17,6753.98,6687.42,6709.606666666667,6685.9525
1,11,2017,1509580800000,6753.98,6967.61,6730.0,6789.86,6848.805,6829.156666666667,6810.3625
1,11,2017,1509588000000,6789.62,6888.47,6731.02,6831.0,6809.745000000001,6816.830000000001,6810.0275
2,11,2017,1509595200000,6840.02,6941.0,6800.06,6846.01,6870.530000000001,6862.356666666667,6856.772500000001
2,11,2017,1509602400000,6846.07,6977.0,6823.12,6934.0,6900.06,6911.373333333333,6895.0475
2,11,2017,1509609600000,6934.0,6988.86,6911.01,6982.02,6949.935,6960.63,6953.972500000001
2,11,2017,1509616800000,6960.83,7300.0,6685.1,6887.81,6992.55,6957.636666666666,6958.435
2,11,2017,1509624000000,6887.66,7100.0,6700.0,7011.09,6900.0,6937.03,6924.6875
2,11,2017,1509631200000,7011.08,7047.96,6872.81,7019.98,6960.385,6980.25,6987.9575
2,11,2017,1509638400000,7015.5,7041.51,6859.56,6945.03,6950.535,6948.7,6965.4
2,11,2017,1509645600000,6945.03,7000.97,6830.0,6981.9,6915.485000000001,6937.623333333334,6939.475
2,11,2017,1509652800000,6981.07,7132.0,6965.0,7070.0,7048.5,7055.666666666667,7037.0175
2,11,2017,1509660000000,7061.03,7100.0,7010.0,7019.98,7055.0,7043.326666666667,7047.7525
2,11,2017,1509667200000,7010.31,7037.7,6923.0,6984.66,6980.35,6981.786666666667,6988.9175000000005
2,11,2017,1509674400000,6984.6,7198.9,6970.11,7172.41,7084.504999999999,7113.806666666666,7081.505
3,11,2017,1509681600000,7186.01,7235.34,7111.02,7197.98,7173.18,7181.446666666667,7182.587500000001
3,11,2017,1509688800000,7178.31,7259.99,7160.02,7251.01,7210.005,7223.673333333333,7212.3325
3,11,2017,1509696000000,7251.02,7346.34,7180.0,7263.04,7263.17,7263.126666666667,7260.1
3,11,2017,1509703200000,7299.98,7345.0,7162.6,7230.95,7253.8,7246.183333333333,7259.632500000001
3,11,2017,1509710400000,7230.95,7298.98,7138.18,7209.96,7218.58,7215.706666666666,7219.5175
3,11,2017,1509717600000,7209.95,7297.97,7146.03,7284.98,7222.0,7242.993333333333,7234.7325
3,11,2017,1509724800000,7284.98,7299.99,7190.02,7270.02,7245.005,7253.343333333333,7261.2525
3,11,2017,1509732000000,7270.04,7298.0,7233.01,7234.0,7265.505,7255.003333333334,7258.762500000001
3,11,2017,1509739200000,7269.73,7275.0,7032.0,7084.99,7153.5,7130.663333333333,7165.43
3,11,2017,1509746400000,7085.0,7209.99,7056.71,7115.04,7133.35,7127.246666666667,7116.685
3,11,2017,1509753600000,7115.02,7125.0,6901.0,6980.06,7013.0,7002.02,7030.27
3,11,2017,1509760800000,7028.98,7160.22,7025.0,7125.12,7092.610000000001,7103.446666666667,7084.83
4,11,2017,1509768000000,7150.0,7192.99,7125.18,7134.01,7159.085,7150.7266666666665,7150.545
4,11,2017,1509775200000,7134.01,7190.0,7095.52,7174.99,7142.76,7153.503333333334,7148.629999999999
4,11,2017,1509782400000,7174.99,7199.99,7100.06,7138.58,7150.025,7146.209999999999,7153.405000000001
4,11,2017,1509789600000,7137.73,7137.73,7070.12,7085.02,7103.924999999999,7097.623333333333,7107.65
4,11,2017,1509796800000,7085.02,7280.0,7085.0,7250.2,7182.5,7205.066666666667,7175.055
4,11,2017,1509804000000,7250.18,7308.02,7249.0,7300.0,7278.51,7285.673333333333,7276.8
4,11,2017,1509811200000,7300.0,7375.5,7262.06,7275.09,7318.780000000001,7304.216666666667,7303.1625
4,11,2017,1509818400000,7285.01,7370.0,7280.18,7360.04,7325.09,7336.740000000001,7323.807500000001
4,11,2017,1509825600000,7360.02,7480.99,7340.03,7419.74,7410.51,7413.586666666667,7400.195
4,11,2017,1509832800000,7419.0,7419.69,7300.0,7357.09,7359.844999999999,7358.926666666666,7373.945
4,11,2017,1509840000000,7357.27,7390.0,7280.0,7389.92,7335.0,7353.306666666666,7354.297500000001
4,11,2017,1509847200000,7389.88,7424.49,7339.98,7409.93,7382.235,7391.466666666667,7391.07
5,11,2017,1509854400000,7399.98,7447.12,7388.07,7420.41,7417.594999999999,7418.533333333333,7413.894999999999
5,11,2017,1509861600000,7420.42,7457.9,7349.98,7398.69,7403.94,7402.19,7406.747499999999
5,11,2017,1509868800000,7398.7,7429.77,7320.0,7416.87,7374.885,7388.88,7391.335
5,11,2017,1509876000000,7376.03,7513.82,7376.02,7513.82,7444.92,7467.886666666666,7444.9225
5,11,2017,1509883200000,7513.8,7590.25,7455.0,7566.01,7522.625,7537.086666666667,7531.264999999999
5,11,2017,1509890400000,7566.02,7589.99,7480.08,7499.87,7535.035,7523.313333333333,7533.99
5,11,2017,1509897600000,7499.87,7524.88,7450.11,7485.38,7487.495,7486.79,7490.06
5,11,2017,1509904800000,7485.4,7548.0,7475.0,7536.01,7511.5,7519.670000000001,7511.102500000001
5,11,2017,1509912000000,7536.01,7548.0,7301.9,7324.28,7424.95,7391.393333333333,7427.5475
5,11,2017,1509919200000,7324.42,7419.94,7279.02,7345.01,7349.48,7347.990000000001,7342.0975
5,11,2017,1509926400000,7345.1,7401.0,7300.0,7336.12,7350.5,7345.706666666666,7345.554999999999
5,11,2017,1509933600000,7336.12,7379.95,7186.78,7215.54,7283.365,7260.756666666667,7279.5975
6,11,2017,1509940800000,7226.98,7325.21,7101.0,7280.01,7213.105,7235.406666666667,7233.299999999999
6,11,2017,1509948000000,7280.0,7328.18,7233.05,7275.0,7280.615,7278.743333333333,7279.0575
6,11,2017,1509955200000,7274.98,7349.0,7265.0,7303.02,7307.0,7305.673333333333,7298.0
6,11,2017,1509962400000,7303.02,7336.02,7258.01,7304.11,7297.015,7299.38,7300.290000000001
6,11,2017,1509969600000,7324.97,7400.98,7303.01,7325.27,7351.995,7343.086666666667,7338.5575
6,11,2017,1509976800000,7334.96,7334.96,7202.07,7232.03,7268.514999999999,7256.353333333333,7276.004999999999
6,11,2017,1509984000000,7235.02,7270.56,7050.0,7129.99,7160.280000000001,7150.183333333334,7171.3925
6,11,2017,1509991200000,7128.34,7143.01,6957.0,7028.95,7050.005,7042.986666666667,7064.325
6,11,2017,1509998400000,7006.01,7134.48,7000.02,7085.15,7067.25,7073.216666666667,7056.415000000001
6,11,2017,1510005600000,7085.2,7155.0,6906.0,6960.12,7030.5,7007.04,7026.58
6,11,2017,1510012800000,6981.72,7107.0,6909.01,7057.0,7008.005,7024.336666666667,7013.682500000001
6,11,2017,1510020000000,7057.0,7135.0,6967.03,7120.17,7051.014999999999,7074.066666666666,7069.799999999999
7,11,2017,1510027200000,7120.18,7198.49,7070.21,7129.75,7134.35,7132.816666666667,7129.6575
7,11,2017,1510034400000,7129.76,7177.29,7080.59,7159.98,7128.9400000000005,7139.286666666667,7136.905
7,11,2017,1510041600000,7157.97,7182.99,7110.05,7146.65,7146.52,7146.563333333334,7149.414999999999
7,11,2017,1510048800000,7146.12,7168.98,7080.59,7160.55,7124.785,7136.706666666666,7139.06
7,11,2017,1510056000000,7160.54,7195.0,6967.02,7014.99,7081.01,7059.003333333334,7084.387500000001
7,11,2017,1510063200000,7001.02,7078.39,6901.0,7038.2,6989.695,7005.863333333334,7004.6525
7,11,2017,1510070400000,7009.27,7041.98,6966.94,7041.97,7004.459999999999,7016.963333333333,7015.04
7,11,2017,1510077600000,7041.97,7078.4,7020.0,7059.78,7049.2,7052.7266666666665,7050.037499999999
7,11,2017,1510084800000,7059.66,7059.81,6966.93,7043.0,7013.370000000001,7023.246666666667,7032.35
7,11,2017,1510092000000,7030.0,7080.01,6980.07,7064.04,7030.04,7041.373333333333,7038.530000000001
7,11,2017,1510099200000,7070.0,7300.0,7035.02,7275.0,7167.51,7203.34,7170.005
7,11,2017,1510106400000,7274.99,7368.99,7221.02,7331.71,7295.005,7307.240000000001,7299.1775
8,11,2017,1510113600000,7331.71,7360.0,7290.2,7357.97,7325.1,7336.056666666667,7334.97
8,11,2017,1510120800000,7350.0,7394.0,7280.0,7303.01,7337.0,7325.670000000001,7331.7525
8,11,2017,1510128000000,7303.02,7369.99,7303.01,7325.03,7336.5,7332.676666666666,7325.2625
8,11,2017,1510135200000,7325.11,7420.0,7321.17,7396.0,7370.585,7379.056666666666,7365.57
8,11,2017,1510142400000,7406.47,7466.0,7361.49,7430.0,7413.745,7419.163333333333,7415.99
8,11,2017,1510142400000,7406.47,7466.0,7361.49,7430.0,7413.745,7419.163333333333,7415.99
8,11,2017,1510149600000,7438.0,7489.99,7425.0,7442.38,7457.495,7452.456666666666,7448.8425
8,11,2017,1510156800000,7468.99,7770.02,7352.16,7499.87,7561.09,7540.683333333333,7522.759999999999
8,11,2017,1510164000000,7499.87,7513.93,6651.0,7070.0,7082.465,7078.31,7183.7
8,11,2017,1510171200000,7070.0,7157.0,6895.02,6993.01,7026.01,7015.009999999999,7028.7575
8,11,2017,1510178400000,6993.02,7320.07,6993.01,7303.0,7156.54,7205.360000000001,7152.275
8,11,2017,1510185600000,7303.01,7348.99,7130.01,7326.08,7239.5,7268.360000000001,7277.022500000001
8,11,2017,1510192800000,7326.96,7392.0,7242.03,7276.0,7317.014999999999,7303.343333333333,7309.247499999999
9,11,2017,1510200000000,7277.94,7382.01,7260.01,7326.12,7321.01,7322.713333333333,7311.519999999999
9,11,2017,1510207200000,7326.12,7379.96,7326.1,7345.05,7353.030000000001,7350.37,7344.3075
9,11,2017,1510214400000,7345.05,7374.0,7125.28,7199.99,7249.639999999999,7233.089999999999,7261.08
9,11,2017,1510221600000,7199.99,7199.99,7040.0,7076.0,7119.995,7105.329999999999,7128.995
9,11,2017,1510228800000,7076.0,7139.98,7015.0,7119.98,7077.49,7091.653333333333,7087.74
9,11,2017,1510236000000,7109.97,7179.0,7100.0,7134.99,7139.5,7137.996666666666,7130.99
9,11,2017,1510243200000,7134.99,7181.56,7100.0,7168.97,7140.780000000001,7150.176666666667,7146.38
9,11,2017,1510250400000,7156.83,7189.89,7116.2,7130.0,7153.045,7145.363333333334,7148.2300000000005
9,11,2017,1510257600000,7150.02,7184.38,7070.02,7101.0,7127.200000000001,7118.466666666667,7126.3550000000005
9,11,2017,1510264800000,7085.02,7128.01,7035.64,7079.99,7081.825000000001,7081.213333333333,7082.165000000001
9,11,2017,1510272000000,7079.0,7232.99,7050.01,7210.51,7141.5,7164.503333333334,7143.1275000000005
9,11,2017,1510279200000,7210.52,7264.42,7187.88,7213.41,7226.15,7221.903333333333,7219.0575
10,11,2017,1510286400000,7223.79,7279.91,7160.1,7168.35,7220.005,7202.786666666667,7208.0375
10,11,2017,1510293600000,7160.08,7190.0,7118.61,7149.18,7154.305,7152.596666666667,7154.4675
10,11,2017,1510300800000,7149.19,7185.0,7035.66,7059.99,7110.33,7093.55,7107.459999999999
10,11,2017,1510308000000,7059.98,7099.98,6800.0,6831.2,6949.99,6910.393333333333,6947.79
10,11,2017,1510315200000,6831.2,6858.78,6508.0,6780.0,6683.389999999999,6715.593333333333,6744.495
10,11,2017,1510322400000,6790.0,6824.07,6666.03,6760.02,6745.049999999999,6750.04,6760.03
10,11,2017,1510329600000,6760.02,6910.0,6640.05,6728.02,6775.025,6759.356666666667,6759.5225
10,11,2017,1510336800000,6727.04,6727.04,6351.0,6526.31,6539.02,6534.783333333334,6582.847500000001
10,11,2017,1510344000000,6526.31,6600.95,6255.01,6487.83,6427.98,6447.93,6467.525
10,11,2017,1510351200000,6487.83,6699.99,6442.13,6506.98,6571.06,6549.7,6534.2325
10,11,2017,1510358400000,6503.0,6797.97,6453.03,6789.97,6625.5,6680.323333333334,6635.9925
10,11,2017,1510365600000,6788.0,6797.98,6650.0,6730.0,6723.99,6725.993333333333,6741.495
11,11,2017,1510372800000,6730.02,6766.99,6601.02,6603.03,6684.005,6657.013333333333,6675.264999999999
11,11,2017,1510380000000,6613.03,6684.48,6553.35,6578.74,6618.915,6605.5233333333335,6607.4
11,11,2017,1510387200000,6578.74,6708.68,6560.11,6616.51,6634.395,6628.433333333334,6616.01
11,11,2017,1510394400000,6616.52,6650.49,6402.01,6410.02,6526.25,6487.506666666667,6519.76
11,11,2017,1510401600000,6410.02,6478.0,6125.0,6355.0,6301.5,6319.333333333333,6342.005
11,11,2017,1510408800000,6389.98,6465.99,6193.69,6285.84,6329.84,6315.173333333333,6333.875
11,11,2017,1510416000000,6230.47,6358.99,6134.0,6256.1,6246.495,6249.696666666667,6244.889999999999
11,11,2017,1510423200000,6256.12,6309.99,6100.0,6240.03,6204.995,6216.673333333333,6226.535
11,11,2017,1510430400000,6234.11,6415.45,6195.01,6399.09,6305.23,6336.516666666666,6310.915
11,11,2017,1510437600000,6410.0,6410.0,6105.0,6245.05,6257.5,6253.349999999999,6292.5125
11,11,2017,1510444800000,6245.05,6245.05,6060.01,6065.0,6152.530000000001,6123.3533333333335,6153.7775
11,11,2017,1510452000000,6060.66,6074.28,5830.0,5956.02,5952.139999999999,5953.433333333333,5980.24
12,11,2017,1510459200000,5956.0,6054.99,5585.02,5739.97,5820.005,5793.326666666667,5833.995000000001
12,11,2017,1510466400000,5702.23,6310.0,5325.01,6060.0,5817.505,5898.336666666667,5849.31
12,11,2017,1510473600000,6089.77,6630.0,5784.22,6050.0,6207.110000000001,6154.740000000001,6138.4975
12,11,2017,1510480800000,6050.0,6445.0,6002.35,6241.71,6223.675,6229.686666666667,6184.764999999999
12,11,2017,1510488000000,6241.71,6247.75,5983.51,6118.01,6115.63,6116.423333333333,6147.745000000001
12,11,2017,1510495200000,6100.02,6320.0,6100.0,6200.02,6210.0,6206.673333333333,6180.01
12,11,2017,1510502400000,6219.8,6219.96,6002.0,6063.34,6110.98,6095.099999999999,6126.275000000001
12,11,2017,1510509600000,6061.87,6199.99,5911.0,6020.06,6055.495,6043.683333333333,6048.2300000000005
12,11,2017,1510516800000,6020.07,6099.37,5780.98,5864.88,5940.174999999999,5915.076666666667,5941.325
12,11,2017,1510524000000,5864.95,5950.0,5600.0,5811.03,5775.0,5787.009999999999,5806.495
12,11,2017,1510531200000,5839.94,6016.07,5799.01,5829.56,5907.54,5881.546666666666,5871.145
12,11,2017,1510538400000,5829.6,6054.94,5699.99,5983.99,5877.465,5912.973333333332,5892.129999999999
13,11,2017,1510545600000,5983.99,6320.0,5958.11,6250.14,6139.055,6176.083333333333,6128.06
13,11,2017,1510552800000,6251.02,6350.0,6150.0,6196.66,6250.0,6232.22,6236.92
13,11,2017,1510560000000,6200.14,6379.0,6150.33,6342.11,6264.665,6290.48,6267.895
13,11,2017,1510567200000,6352.0,6497.99,6320.04,6426.02,6409.014999999999,6414.683333333333,6399.0125
13,11,2017,1510574400000,6426.03,6697.47,6420.0,6561.81,6558.735000000001,6559.760000000001,6526.3275
13,11,2017,1510581600000,6525.4,6591.97,6357.01,6589.99,6474.49,6512.990000000001,6516.092499999999
13,11,2017,1510588800000,6582.01,6599.61,6325.08,6350.01,6462.344999999999,6424.899999999999,6464.1775
13,11,2017,1510596000000,6350.01,6450.0,6190.0,6366.97,6320.0,6335.656666666667,6339.245000000001
13,11,2017,1510603200000,6337.01,6483.0,6256.54,6400.0,6369.77,6379.846666666667,6369.1375
13,11,2017,1510610400000,6410.96,6500.0,6370.01,6465.99,6435.005,6445.333333333333,6436.74
13,11,2017,1510617600000,6465.99,6660.0,6465.99,6600.03,6562.995,6575.34,6548.0025
13,11,2017,1510624800000,6600.03,6684.98,6545.01,6590.9,6614.995,6606.963333333333,6605.23
14,11,2017,1510632000000,6590.9,6646.22,6500.0,6519.01,6573.110000000001,6555.076666666668,6564.032499999999
14,11,2017,1510639200000,6525.0,6599.55,6510.1,6545.33,6554.825000000001,6551.660000000001,6544.995000000001
14,11,2017,1510646400000,6545.33,6563.08,6401.0,6529.66,6482.04,6497.913333333333,6509.7675
14,11,2017,1510653600000,6529.73,6560.0,6400.0,6410.0,6480.0,6456.666666666667,6474.9325
14,11,2017,1510660800000,6410.03,6437.0,6311.07,6379.0,6374.035,6375.69,6384.275
14,11,2017,1510668000000,6379.0,6510.0,6355.25,6436.0,6432.625,6433.75,6420.0625
14,11,2017,1510675200000,6430.0,6530.0,6391.0,6481.0,6460.5,6467.333333333333,6458.0
14,11,2017,1510682400000,6479.46,6549.0,6456.55,6532.06,6502.775,6512.536666666667,6504.2675
14,11,2017,1510689600000,6533.45,6593.0,6532.08,6575.32,6562.54,6566.8,6558.4625
14,11,2017,1510696800000,6573.0,6588.32,6520.69,6574.99,6554.504999999999,6561.333333333333,6564.25
14,11,2017,1510704000000,6575.99,6750.0,6575.99,6740.0,6662.995,6688.663333333333,6660.495
14,11,2017,1510711200000,6740.0,6899.99,6713.26,6815.09,6806.625,6809.446666666667,6792.085
15,11,2017,1510718400000,6815.06,6829.89,6749.98,6790.0,6789.935,6789.956666666666,6796.2325
15,11,2017,1510725600000,6788.0,6908.0,6750.03,6850.23,6829.014999999999,6836.086666666666,6824.065
15,11,2017,1510732800000,6850.23,6919.0,6825.0,6825.0,6872.0,6856.333333333333,6854.8075
15,11,2017,1510740000000,6855.0,6998.0,6825.0,6998.0,6911.5,6940.333333333333,6919.0
15,11,2017,1510747200000,6998.0,7098.99,6998.0,7065.0,7048.495,7053.996666666666,7039.9975
15,11,2017,1510754400000,7044.59,7248.0,7044.01,7245.0,7146.005,7179.003333333334,7145.4
15,11,2017,1510761600000,7248.98,7249.99,7057.0,7157.56,7153.495,7154.849999999999,7178.382500000001
15,11,2017,1510768800000,7143.71,7213.99,7062.58,7182.0,7138.285,7152.856666666667,7150.57
15,11,2017,1510776000000,7181.98,7297.0,7154.21,7290.0,7225.605,7247.07,7230.7975
15,11,2017,1510783200000,7289.0,7298.0,7165.01,7240.06,7231.505,7234.356666666667,7248.017500000001
15,11,2017,1510790400000,7240.14,7279.99,7076.0,7125.0,7177.995,7160.329999999999,7180.2825
15,11,2017,1510797600000,7125.0,7240.0,7080.0,7239.0,7160.0,7186.333333333333,7171.0
16,11,2017,1510804800000,7219.52,7234.48,7145.0,7214.0,7189.74,7197.826666666667,7203.25
16,11,2017,1510812000000,7213.49,7390.0,7200.01,7369.99,7295.005,7320.0,7293.372499999999
16,11,2017,1510819200000,7369.99,7488.98,7360.0,7488.98,7424.49,7445.986666666667,7426.9875
16,11,2017,1510826400000,7487.97,7546.7,7360.0,7380.54,7453.35,7429.080000000001,7443.8025
16,11,2017,1510833600000,7380.53,7491.98,7313.0,7340.6,7402.49,7381.860000000001,7381.5275
16,11,2017,1510840800000,7340.6,7509.72,7335.92,7427.0,7422.82,7424.213333333333,7403.309999999999
16,11,2017,1510848000000,7427.01,7668.48,7393.38,7666.64,7530.93,7576.166666666667,7538.8775
16,11,2017,1510855200000,7660.53,7800.19,7580.03,7735.96,7690.11,7705.393333333333,7694.1775
16,11,2017,1510862400000,7735.95,7888.88,7665.12,7887.18,7777.0,7813.726666666666,7794.2825
16,11,2017,1510869600000,7887.18,7940.0,7682.23,7864.5,7811.115,7828.91,7843.4775
16,11,2017,1510876800000,7876.98,7989.0,7848.08,7880.5,7918.54,7905.860000000001,7898.639999999999
16,11,2017,1510884000000,7880.52,7970.0,7755.0,7890.0,7862.5,7871.666666666667,7873.88
17,11,2017,1510891200000,7894.98,7930.8,7820.0,7914.86,7875.4,7888.553333333333,7890.16
17,11,2017,1510898400000,7918.21,7918.22,7472.31,7498.0,7695.265,7629.509999999999,7701.685
17,11,2017,1510905600000,7497.98,7800.0,7451.0,7746.99,7625.5,7665.996666666666,7623.9925
17,11,2017,1510912800000,7746.99,7900.0,7702.99,7765.08,7801.495,7789.356666666667,7778.764999999999
17,11,2017,1510920000000,7769.17,7870.0,7627.87,7747.03,7748.934999999999,7748.299999999999,7753.5175
17,11,2017,1510927200000,7752.98,7948.99,7735.06,7928.96,7842.025,7871.003333333333,7841.497499999999
17,11,2017,1510934400000,7928.96,7950.0,7755.0,7800.09,7852.5,7835.03,7858.5125
17,11,2017,1510941600000,7800.08,7885.72,7692.58,7799.37,7789.15,7792.556666666666,7794.437499999999
17,11,2017,1510948800000,7799.38,7814.99,7608.0,7709.98,7711.495,7710.990000000001,7733.0875
17,11,2017,1510956000000,7709.97,7819.63,7630.01,7699.19,7724.82,7716.276666666666,7714.7
17,11,2017,1510963200000,7680.01,7697.35,7461.0,7461.18,7579.175,7539.843333333333,7574.885
17,11,2017,1510970400000,7461.34,7649.99,7422.0,7588.72,7535.995,7553.57,7530.512500000001
18,11,2017,1510977600000,7588.59,7699.96,7519.79,7658.01,7609.875,7625.920000000001,7616.5875
